,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,184.34881591796875,231.5021209716797,268.50177001953125,-155.69302368164062,163.10147094726562,-240.18482971191406,44.62712097167969,-314.107177734375,-395.7290954589844,-165.60655212402344,-288.2907409667969,145.9190673828125,-318.7215270996094,290.1370544433594,163.99545288085938,114.43792724609375,-218.3376922607422,144.36581420898438,-448.4524841308594,-440.0090637207031,-322.14892578125,-108.1500015258789
11,-145.246826171875,-213.9678192138672,74.09590911865234,-20.806140899658203,-164.84744262695312,-101.79740905761719,-75.25627136230469,-163.72547912597656,-93.26403045654297,-58.62886047363281,-73.5093002319336,167.88461303710938,-112.63672637939453,337.864990234375,226.0408935546875,215.9208526611328,-285.791748046875,100.3858871459961,-525.2972412109375,-130.00196838378906,100.67800903320312,-123.38154602050781
12,-177.62460327148438,-113.43621063232422,-99.56339263916016,-164.78125,-140.00245666503906,-471.9869384765625,-183.0469512939453,-464.6688537597656,-395.9635009765625,72.81785583496094,-52.83929443359375,535.71630859375,-334.59918212890625,413.2544860839844,613.5794067382812,727.4258422851562,-760.9205322265625,437.2028503417969,-163.65380859375,-103.43144226074219,661.14599609375,-419.65692138671875
13,20.87413787841797,-66.38239288330078,425.4255676269531,112.0641098022461,166.32427978515625,-429.3394470214844,242.29510498046875,-262.8016357421875,-365.61181640625,86.58978271484375,-174.2933349609375,-304.72381591796875,-335.89794921875,459.30682373046875,-263.4324951171875,448.0487365722656,-264.7191162109375,-216.4402618408203,-573.622314453125,185.88986206054688,159.69656372070312,247.4297637939453
14,424.60369873046875,300.37939453125,270.4343566894531,627.0957641601562,276.9771423339844,-91.22290802001953,247.0128631591797,-1148.559814453125,-658.75927734375,-5.196885108947754,-497.12957763671875,229.3759765625,-781.1261596679688,72.03443145751953,198.62948608398438,116.21236419677734,-1108.1580810546875,301.593017578125,2.076875925064087,-23.158710479736328,321.802978515625,-176.58924865722656
15,-98.18791198730469,305.6694030761719,-251.40020751953125,-783.6484985351562,-459.8099060058594,-460.646484375,259.43096923828125,-340.89093017578125,-307.22491455078125,-599.4044799804688,-318.5221252441406,286.7403869628906,264.91766357421875,623.1171875,312.62982177734375,312.4064636230469,-714.2736206054688,200.89077758789062,-240.8660430908203,-310.2795715332031,177.0740203857422,97.57146453857422
16,-25.232574462890625,-105.0108642578125,-57.077091217041016,-297.8992004394531,-170.55599975585938,-555.6146240234375,-9.183465003967285,-51.61825180053711,-143.367431640625,-291.2529296875,-239.21678161621094,432.3257141113281,282.9344177246094,360.34576416015625,394.2392578125,537.088623046875,-467.99383544921875,344.6573791503906,-331.6542663574219,-233.6569366455078,437.3836364746094,-198.4900360107422
17,-244.64141845703125,-85.16920471191406,-77.4116439819336,-323.78558349609375,-94.27433776855469,-374.25360107421875,170.61572265625,-104.99394989013672,121.86451721191406,-307.4341125488281,-48.21563720703125,199.37298583984375,-67.74254608154297,163.08084106445312,365.75994873046875,94.00949096679688,-66.37307739257812,155.87864685058594,-236.52310180664062,-138.22119140625,155.10769653320312,-303.1553039550781
18,131.90139770507812,-52.20983123779297,-158.8292999267578,299.8373718261719,403.0611877441406,-146.08331298828125,-38.21648025512695,-343.8013000488281,-683.1196899414062,-4.092404365539551,-306.5555114746094,137.53277587890625,-138.9300079345703,450.2593078613281,131.3607940673828,167.63461303710938,-533.6458129882812,1059.2066650390625,-275.06683349609375,-638.6787109375,452.68817138671875,-315.0973815917969
19,9.079389572143555,200.6616973876953,277.6552429199219,3.5165367126464844,355.36236572265625,-292.1456604003906,94.78478240966797,-96.25015258789062,-169.81753540039062,-58.669857025146484,-141.97061157226562,192.87490844726562,-19.72380828857422,158.50270080566406,443.57501220703125,319.30938720703125,-677.5217895507812,35.250343322753906,-336.30810546875,-360.44580078125,371.79766845703125,-24.158784866333008
20,-256.1574401855469,20.862850189208984,-26.476856231689453,-204.449462890625,-16.60017967224121,-282.3670959472656,228.32406616210938,-176.80030822753906,135.98312377929688,-272.60797119140625,-78.09351348876953,224.61688232421875,143.50550842285156,124.50310516357422,349.9123229980469,32.23368453979492,-163.19485473632812,244.05227661132812,-316.8455810546875,-206.8536834716797,99.14773559570312,-248.22056579589844
21,-201.3558349609375,215.62254333496094,-113.97516632080078,-90.00238800048828,88.89297485351562,-104.50971984863281,89.55875396728516,-510.0959167480469,-339.67431640625,-154.04429626464844,-368.93731689453125,257.9883728027344,-604.7528076171875,426.0343017578125,255.30960083007812,371.640625,-190.77493286132812,513.0443725585938,1142.4271240234375,-872.9050903320312,379.2961730957031,-410.48626708984375
22,-162.40110778808594,-78.78121185302734,-44.130638122558594,-217.03016662597656,-83.73580932617188,-171.39053344726562,-151.14205932617188,-149.86509704589844,-174.68914794921875,-36.36576461791992,-262.28936767578125,658.070068359375,-160.628173828125,277.6168518066406,197.6913299560547,447.0849609375,-429.13720703125,358.8507385253906,-683.1121826171875,-365.37103271484375,281.48431396484375,91.6634521484375
23,-49.310237884521484,418.20904541015625,151.17037963867188,161.11122131347656,170.83580017089844,-658.725830078125,191.26101684570312,-59.01568603515625,-537.7545776367188,-561.4471435546875,-32.37577819824219,83.23104095458984,426.7986145019531,1365.5345458984375,579.8133544921875,546.7885131835938,-741.4412841796875,425.8870544433594,-152.09588623046875,-180.7880401611328,964.4843139648438,-502.524658203125
24,-14.670963287353516,-10.197818756103516,-83.95977020263672,-143.9128875732422,-215.91725158691406,-411.8061828613281,-19.192922592163086,-211.10597229003906,-234.23516845703125,-122.29996490478516,-422.1217041015625,194.65261840820312,75.07127380371094,91.75741577148438,324.50958251953125,167.4449920654297,-637.4024047851562,97.52326965332031,-527.42822265625,72.96806335449219,-32.89689636230469,-551.2940673828125
25,112.90267944335938,519.4908447265625,546.4013061523438,-183.5591278076172,150.9208984375,-185.34133911132812,58.36158752441406,-476.77923583984375,-282.5705871582031,-108.75919342041016,-135.64920043945312,188.54058837890625,617.6963500976562,175.93954467773438,565.298095703125,247.9746551513672,-667.8853149414062,822.1873168945312,-449.2615966796875,-263.34307861328125,538.8035278320312,-604.5881958007812
26,-34.65140151977539,23.100732803344727,169.146728515625,-96.63052368164062,-34.39048767089844,-38.42312240600586,118.00331115722656,-314.0770263671875,-203.99105834960938,-621.8223266601562,-179.15359497070312,245.48580932617188,-572.2785034179688,525.567626953125,1174.2554931640625,142.64987182617188,-1248.8575439453125,572.8475341796875,-332.8968200683594,-5.402466773986816,819.0073852539062,-878.4111328125
27,100.91180419921875,143.07171630859375,186.4879913330078,61.490692138671875,64.26193237304688,-198.92100524902344,93.09442138671875,-365.1087646484375,-272.26556396484375,-262.37274169921875,-447.00323486328125,34.657535552978516,125.3004379272461,354.27838134765625,191.12222290039062,66.94088745117188,-370.1791687011719,227.08937072753906,-211.24777221679688,-166.28143310546875,209.24172973632812,-184.33164978027344
28,211.97543334960938,139.8423309326172,2.7106144428253174,217.00445556640625,116.34607696533203,-405.8978271484375,6.342367649078369,-406.0615234375,-125.48448944091797,344.0137939453125,-722.6798095703125,182.19717407226562,867.6333618164062,381.0502624511719,94.84589385986328,695.4336547851562,607.8514404296875,201.4004364013672,-817.518798828125,-483.4541320800781,465.2778625488281,-857.7444458007812
29,-259.5364685058594,109.9656753540039,48.52706527709961,-138.51150512695312,-168.2950897216797,-360.34710693359375,-33.1729621887207,-208.86476135253906,-59.9610710144043,-297.2421875,-65.0367202758789,460.35101318359375,321.3249206542969,590.9312133789062,409.87957763671875,350.2256774902344,-919.1027221679688,116.4833755493164,-660.3822631835938,-490.81060791015625,-62.12376022338867,-478.4556884765625
30,-209.67367553710938,116.92122650146484,-13.676413536071777,-13.675060272216797,-50.44437789916992,-165.2701416015625,50.26512145996094,-302.73980712890625,-650.4238891601562,53.99208068847656,-145.8963623046875,428.36273193359375,-345.1231384277344,177.7241973876953,739.0169067382812,646.7987670898438,-363.721435546875,561.6494140625,-385.1914978027344,-149.28543090820312,945.6371459960938,-351.7663879394531
31,43.476619720458984,93.58521270751953,37.667205810546875,-71.1634750366211,-94.9201889038086,-636.239990234375,-138.9811553955078,-133.1737518310547,168.87881469726562,-143.00682067871094,-292.8027648925781,555.369873046875,-356.2176208496094,400.83349609375,412.75762939453125,654.8016967773438,-593.8191528320312,422.15283203125,-481.65789794921875,-509.8790588378906,706.0499267578125,-461.4621276855469
32,-245.4124755859375,-101.32881927490234,-19.161298751831055,-258.5405578613281,-200.33775329589844,-339.3130187988281,23.676021575927734,-387.7604064941406,-721.9383544921875,-348.2301330566406,-538.8504638671875,251.95623779296875,-196.03176879882812,274.4269714355469,300.7166748046875,306.7348937988281,-302.95550537109375,353.8794860839844,-722.4240112304688,-325.5152282714844,661.7461547851562,-612.8935546875
33,-116.19149017333984,79.46556091308594,155.64776611328125,-248.28334045410156,-266.2059020996094,-512.5382690429688,-120.32807159423828,-383.2291259765625,-213.0350341796875,396.7157287597656,-192.8935089111328,618.5842895507812,505.4379577636719,1607.27685546875,481.6103210449219,1008.4144287109375,-1682.2332763671875,1126.8369140625,-592.6146850585938,-1193.44482421875,737.4138793945312,-170.3318328857422
34,52.79949951171875,140.40452575683594,-166.03338623046875,-236.42274475097656,-206.53878784179688,-288.54058837890625,-199.5699462890625,-74.99661254882812,-164.87167358398438,-470.00433349609375,-175.42164611816406,145.91656494140625,88.97711181640625,429.1971130371094,62.2347412109375,378.5074462890625,-515.4495239257812,16.140029907226562,-239.93014526367188,-68.2130126953125,54.63990783691406,-44.848480224609375
35,-139.2556915283203,-107.86823272705078,12.254517555236816,-129.0670623779297,-199.00636291503906,-355.5296936035156,-109.8547134399414,-93.02774047851562,-230.53826904296875,-185.4355010986328,-81.22917938232422,543.177734375,-135.2081756591797,455.8485107421875,278.47637939453125,560.5418701171875,-482.9327087402344,201.85787963867188,-443.85400390625,-485.6507568359375,167.28152465820312,-220.34202575683594
36,-38.917335510253906,34.21394348144531,-28.845142364501953,-273.3376159667969,-80.29772186279297,-393.84814453125,-105.16503143310547,-170.587890625,-300.1028747558594,-362.64495849609375,-380.61572265625,631.1290893554688,-332.9971008300781,683.1047973632812,554.6485595703125,588.9276733398438,176.57260131835938,653.8285522460938,-430.7884216308594,-267.29071044921875,245.06570434570312,-613.0012817382812
37,-58.092254638671875,-606.0617065429688,29.280912399291992,-377.2350769042969,-147.57261657714844,-87.86145782470703,-75.23945617675781,-425.9185791015625,-418.0444641113281,-185.33255004882812,-446.4278259277344,261.5347900390625,334.2144775390625,680.2384643554688,437.20684814453125,535.2133178710938,-1120.4852294921875,221.16070556640625,-384.33868408203125,-191.4135284423828,-745.9810180664062,-1027.233154296875
38,-481.9494323730469,-621.8743286132812,-658.8880615234375,-505.2791748046875,-504.64971923828125,-130.76832580566406,-475.27886962890625,-340.5376281738281,-350.9872741699219,-112.53195190429688,-143.0004119873047,642.368408203125,281.3111877441406,484.01470947265625,553.7817993164062,710.6849365234375,-596.0278930664062,323.18817138671875,-919.4541625976562,-65.49529266357422,420.2348327636719,-137.78768920898438
39,-122.62417602539062,-181.8196563720703,-219.2679443359375,-29.507001876831055,-27.304330825805664,-391.4028015136719,-142.39305114746094,-219.61605834960938,-219.632568359375,-143.32334899902344,-104.52141571044922,249.33663940429688,-380.8582458496094,250.9517364501953,312.12652587890625,579.7236938476562,-472.4143371582031,217.22348022460938,-167.7757110595703,-499.0072326660156,406.0724792480469,-59.09758377075195
40,130.26893615722656,-126.10741424560547,-99.16179656982422,-255.0924072265625,-226.3065948486328,-497.3673400878906,-213.12625122070312,-310.9712829589844,-439.5803527832031,-215.03414916992188,-152.26983642578125,411.38525390625,-437.828369140625,335.3243713378906,143.39183044433594,565.76171875,-315.7469482421875,161.0541229248047,-177.54135131835938,-514.4095458984375,56.29315185546875,-146.9903564453125
41,-107.37620544433594,-109.8628921508789,72.10755920410156,-182.13804626464844,-472.8982238769531,-335.74359130859375,-225.98580932617188,-633.70166015625,-662.3211059570312,-159.59951782226562,-286.1914367675781,517.9569091796875,1318.9857177734375,495.1989440917969,412.3460998535156,632.4968872070312,-700.0684814453125,719.6928100585938,-344.0692443847656,-375.3913879394531,396.1180725097656,-94.24639892578125
42,267.2981872558594,64.06857299804688,189.2464141845703,121.1481704711914,430.82098388671875,-182.14617919921875,96.73334503173828,-191.37196350097656,-370.43231201171875,-52.904823303222656,-806.322021484375,147.88449096679688,1207.4266357421875,163.38427734375,244.7798614501953,754.9800415039062,-518.132080078125,402.1143493652344,-120.66130065917969,-228.022705078125,603.5715942382812,-75.47172546386719
43,-229.79953002929688,-74.23324584960938,-29.33043670654297,146.0531768798828,132.83700561523438,-341.66650390625,35.152183532714844,-216.26986694335938,-220.79405212402344,-313.8142395019531,-114.62652587890625,1036.32568359375,-556.1077270507812,213.02198791503906,126.69103240966797,470.8091735839844,-138.24673461914062,553.861083984375,-263.5184020996094,-675.848876953125,237.3712921142578,647.7791137695312
44,126.11548614501953,220.04296875,357.123046875,203.69923400878906,75.78102111816406,-350.05072021484375,114.6806411743164,-280.30902099609375,-449.0985412597656,-40.30400848388672,-109.4402847290039,661.439697265625,-280.8006286621094,285.40899658203125,794.43115234375,487.5250549316406,-573.5519409179688,382.437744140625,-232.8313446044922,-430.2369384765625,623.710693359375,-205.65830993652344
45,6.543550491333008,-5.180112361907959,220.88291931152344,-223.6401824951172,-111.09538269042969,-327.1018981933594,-126.01097869873047,-468.3178405761719,-230.0566864013672,-213.6798858642578,-236.0016326904297,534.0936279296875,234.5445556640625,152.4470672607422,129.1597137451172,184.30987548828125,-331.2983093261719,360.9913024902344,-515.3475341796875,-58.34284973144531,-83.10975646972656,-152.04005432128906
46,-22.324974060058594,18.983322143554688,-76.58203125,-103.43972778320312,40.4390754699707,-800.6997680664062,-449.6575622558594,-461.69354248046875,-56.110355377197266,-207.31932067871094,-390.0924987792969,584.2717895507812,485.9013977050781,490.8197937011719,871.5648803710938,338.1231689453125,-607.4562377929688,591.310302734375,-577.4622802734375,-328.7497863769531,389.1624450683594,-330.034423828125
47,-161.13113403320312,7.86672306060791,-92.60942840576172,-106.22482299804688,-288.7462463378906,-319.9185791015625,-61.70787048339844,-104.2181625366211,-111.43559265136719,-304.9368896484375,-10.732108116149902,114.45027160644531,67.1314697265625,603.1265869140625,594.8234252929688,328.4640197753906,-85.99769592285156,514.7186889648438,-309.8743591308594,-175.3911590576172,61.733673095703125,-275.4674377441406
48,-81.70963287353516,94.7298355102539,155.03150939941406,98.50885009765625,162.5334930419922,-215.6545867919922,250.97100830078125,-441.5921630859375,-248.09951782226562,38.4676513671875,-260.4580383300781,-351.62982177734375,360.6448974609375,662.0744018554688,447.60443115234375,311.9530944824219,-271.50323486328125,376.30767822265625,-492.5127868652344,-227.76364135742188,-266.7283630371094,447.54827880859375
49,-80.81459045410156,-46.53569030761719,-85.0045166015625,-241.35548400878906,-216.62673950195312,-562.8998413085938,-1.1277978420257568,-504.2038879394531,-423.0002746582031,57.00722122192383,-112.46528625488281,277.97802734375,329.1370849609375,499.3380126953125,635.146484375,733.11328125,-647.8812255859375,471.6978454589844,-441.73040771484375,-560.1056518554688,643.6956787109375,-95.3730239868164
50,249.6394805908203,34.70233917236328,266.2183532714844,-209.75990295410156,-307.9255676269531,-449.88897705078125,-565.1155395507812,-24.544017791748047,-265.3945617675781,-497.2225036621094,-27.427072525024414,859.8745727539062,1047.7657470703125,663.3756103515625,134.4746551513672,391.43048095703125,-290.5917663574219,476.0876159667969,-691.55517578125,-500.548095703125,107.32769012451172,832.98095703125
51,-116.15899658203125,-108.0781021118164,-69.40919494628906,-58.46552658081055,79.7472152709961,-433.7220764160156,108.16316986083984,-357.6495056152344,-263.64208984375,-53.99596405029297,-42.22406005859375,109.9073257446289,-22.771080017089844,325.3795166015625,493.665283203125,354.23828125,-161.7687530517578,243.84742736816406,-255.72088623046875,-430.1353454589844,428.2745666503906,-392.6411437988281
52,-93.60458374023438,-236.56686401367188,-29.95994758605957,-206.16065979003906,-248.46563720703125,-340.7688903808594,-61.68459701538086,-133.3123321533203,-157.1858367919922,-195.885009765625,-444.6668701171875,508.0117492675781,-369.29168701171875,564.0151977539062,601.7587890625,342.3880920410156,-662.638916015625,590.30517578125,63.848724365234375,-484.222900390625,58.43327713012695,-328.46868896484375
53,-190.9508819580078,289.9751892089844,378.3130798339844,92.05123138427734,72.08272552490234,-232.68670654296875,190.1063690185547,-187.06649780273438,-339.8839416503906,-126.79840087890625,-93.52542877197266,314.482177734375,-324.97314453125,321.77764892578125,337.72576904296875,212.74505615234375,-157.67042541503906,362.16290283203125,-202.9066162109375,-294.27911376953125,173.97018432617188,-355.927001953125
54,-284.16717529296875,17.98627471923828,-54.6407356262207,-243.2660369873047,-285.3810119628906,-182.0731964111328,109.64392852783203,-146.51495361328125,-71.90100860595703,-147.14739990234375,-495.12939453125,444.83489990234375,-165.32261657714844,571.5643310546875,490.21026611328125,676.2614135742188,-480.2568054199219,734.15087890625,-567.98876953125,32.44951248168945,476.6723327636719,-456.3426513671875
55,-204.83482360839844,11.164113998413086,-187.5421600341797,-293.19171142578125,-316.8028564453125,-431.08782958984375,112.91426086425781,-158.5989990234375,-132.79046630859375,-154.453857421875,-341.3522644042969,799.0432739257812,231.09426879882812,547.2279052734375,763.1347045898438,439.36614990234375,-580.5033569335938,624.95947265625,-235.37725830078125,-568.9215087890625,266.6042785644531,-234.88255310058594
56,-162.138427734375,-183.6226806640625,-292.2200012207031,-109.59700775146484,-26.135183334350586,-221.4968719482422,-279.9588317871094,-264.93377685546875,77.75267791748047,-118.1562271118164,-120.25984954833984,-133.09835815429688,15.358644485473633,-268.5995178222656,-136.9449920654297,142.96087646484375,-111.85022735595703,-172.9171600341797,-184.10594177246094,385.90240478515625,-330.3495178222656,-435.3782958984375
57,-121.02404022216797,112.509033203125,-547.0029296875,-248.88980102539062,-327.9232482910156,-213.21316528320312,-190.1212158203125,-514.371337890625,-665.4111938476562,-292.6175231933594,-552.9698486328125,285.44403076171875,-328.2520446777344,217.68301391601562,237.02723693847656,828.5546264648438,-1635.1204833984375,890.0946655273438,-765.5925903320312,-122.46434020996094,487.5126953125,-861.3262939453125
58,-145.46383666992188,124.85096740722656,127.73756408691406,-26.169384002685547,5.038537502288818,-450.4350891113281,89.14344024658203,-327.6520690917969,-440.86041259765625,-47.664634704589844,-367.0040283203125,403.9021911621094,-129.0698699951172,205.86483764648438,578.9524536132812,358.49462890625,-665.3043823242188,472.1951599121094,-301.4639587402344,-501.3018493652344,229.23341369628906,-246.94448852539062
59,-158.2742919921875,-138.6446533203125,-85.90007781982422,-144.5161590576172,-273.2838439941406,-365.8184509277344,5.87506628036499,-106.52513122558594,-8.453598976135254,-221.84837341308594,-251.84315490722656,111.73746490478516,-104.04914093017578,364.0136413574219,339.24517822265625,703.61181640625,-158.62803649902344,825.4892578125,-377.8113708496094,-574.66943359375,778.8812866210938,-490.0946350097656
60,-249.5692901611328,67.9177017211914,119.26111602783203,-130.7301483154297,-165.69894409179688,-297.9551696777344,-40.58726119995117,-239.09756469726562,-31.363096237182617,182.99351501464844,-148.92430114746094,414.2698974609375,18.695404052734375,603.6173706054688,149.0657196044922,605.0704956054688,-670.3699951171875,187.2740936279297,-154.17713928222656,-283.9210510253906,290.3431091308594,-164.9329071044922
61,-209.33700561523438,21.034360885620117,32.989131927490234,-54.17881774902344,-46.95634460449219,-402.634033203125,27.262128829956055,-63.45732879638672,-318.0172424316406,-102.1946792602539,-160.66822814941406,311.3484802246094,-158.1509246826172,98.51891326904297,-219.85299682617188,-306.23040771484375,-259.96514892578125,-299.28314208984375,-72.2486801147461,-502.82293701171875,-261.7628173828125,-208.16578674316406
62,-233.953369140625,226.35484313964844,29.694644927978516,-41.88547134399414,-6.517444610595703,-450.55987548828125,7.417006492614746,-267.38641357421875,97.57530212402344,-37.444889068603516,-324.02325439453125,150.95413208007812,195.04969787597656,179.1567840576172,57.57615661621094,151.29818725585938,-236.107177734375,77.26919555664062,-208.04486083984375,-328.9256896972656,216.84556579589844,-470.2524108886719
63,-44.076263427734375,94.19371795654297,177.0726318359375,-731.6912841796875,120.03496551513672,-587.562744140625,148.42405700683594,-251.86380004882812,42.90522766113281,-171.74710083007812,-635.103515625,516.0885620117188,409.0839538574219,94.2176742553711,682.6932983398438,360.2886047363281,-327.3294677734375,77.71121215820312,-171.94143676757812,-122.99613189697266,171.357666015625,-1124.83349609375
64,-78.95670318603516,-87.5626449584961,-92.22289276123047,-131.6818084716797,-120.09262084960938,-469.6327209472656,-70.98179626464844,-184.09449768066406,-135.20448303222656,-11.161465644836426,-225.47593688964844,231.74655151367188,147.22869873046875,405.08575439453125,369.147216796875,445.4748229980469,-177.949462890625,311.9830322265625,-358.6473388671875,-154.176025390625,303.6285705566406,-276.6957092285156
65,-385.88104248046875,-105.3427963256836,-135.63961791992188,-257.6305236816406,-351.785400390625,-177.7434539794922,-570.3150634765625,-526.1768798828125,-53.56224060058594,-209.55479431152344,-260.44427490234375,775.6436157226562,431.1117858886719,805.6519165039062,463.1996765136719,625.111083984375,-639.6149291992188,503.6192932128906,-447.1681823730469,-573.0711059570312,-405.48272705078125,-1051.9005126953125
66,596.6557006835938,497.1968078613281,96.71870422363281,-52.589935302734375,58.88317108154297,-164.75814819335938,481.29754638671875,-858.5513305664062,-330.7886962890625,643.5114135742188,-395.3046569824219,241.87155151367188,-805.1881713867188,471.5781555175781,862.0413208007812,384.4941101074219,-332.9945373535156,423.99566650390625,-585.8414916992188,-698.1690673828125,666.0850219726562,-271.2730712890625
67,-80.72504425048828,73.64610290527344,11.356963157653809,-66.0381851196289,-155.5253143310547,-2.0247650146484375,-46.994346618652344,-262.1103210449219,-125.76850891113281,-237.72238159179688,-216.16680908203125,428.7163391113281,-33.93313217163086,382.8840637207031,181.11431884765625,280.3240966796875,-82.37401580810547,324.4600524902344,11.692052841186523,228.87380981445312,32.12257766723633,174.224853515625
68,-188.805419921875,356.3993835449219,167.6951446533203,234.66561889648438,508.1197814941406,-422.3583679199219,632.7696533203125,-356.4754943847656,-225.37400817871094,222.8250274658203,-220.05616760253906,394.8807373046875,-269.94195556640625,494.81268310546875,654.955322265625,462.9407653808594,-225.8145294189453,597.6642456054688,-434.5535583496094,-340.3537902832031,713.74951171875,-265.6659240722656
69,64.78288269042969,30.068931579589844,-42.696372985839844,-430.7449951171875,-59.581504821777344,-488.28955078125,-68.95255279541016,-184.13092041015625,-426.840576171875,-322.4055480957031,-674.4869995117188,-783.6876831054688,-844.8788452148438,456.5264587402344,345.04400634765625,297.7938232421875,-423.4254150390625,274.79296875,-532.3718872070312,732.8274536132812,427.5311279296875,-470.5246887207031
70,-253.1769561767578,49.99934768676758,-66.60558319091797,-20.850601196289062,-6.966667175292969,-264.380859375,151.72781372070312,-351.716552734375,-351.8062438964844,10.218417167663574,-246.2439422607422,741.9925537109375,61.7845344543457,353.55584716796875,717.28369140625,694.0220336914062,339.0260925292969,430.9045104980469,458.78558349609375,-508.6601257324219,210.29925537109375,-242.8019561767578
71,18.888248443603516,56.162864685058594,202.80535888671875,-177.73365783691406,39.82255554199219,-186.24195861816406,-58.594085693359375,-182.9927215576172,-191.8910675048828,-61.47676467895508,-260.56170654296875,701.6288452148438,342.8381042480469,658.3013305664062,772.8821411132812,735.6810913085938,-413.9888610839844,605.2179565429688,-163.89312744140625,-433.80780029296875,485.9844055175781,416.783935546875
72,-139.81295776367188,20.15374755859375,60.760711669921875,-107.7481918334961,-172.29718017578125,-202.98550415039062,-17.07168197631836,-295.05316162109375,-666.7774047851562,-546.342529296875,-1337.513671875,229.75143432617188,263.57366943359375,342.54449462890625,438.5917053222656,294.25244140625,-228.57479858398438,434.2296142578125,-637.0458984375,-366.9269714355469,-658.7658081054688,-239.38079833984375
