,0,1
675,2705,1.0
676,552,1.0
677,2268,1.0
678,1151,1.0
679,1444,1.0
680,571,1.0
681,1092,1.0
682,2872,1.0
683,180,1.0
684,908,1.0
685,2805,1.0
686,211,1.0
687,1550,1.0
688,591,1.0
689,2002,1.0
690,2355,1.0
691,1442,1.0
692,2698,1.0
693,1413,1.0
694,2401,1.0
695,262,1.0
696,2594,1.0
697,600,1.0
698,966,1.0
699,2829,1.0
700,1139,1.0
701,1723,1.0
702,1175,1.0
703,1400,1.0
704,196,1.0
705,375,1.0
706,68,1.0
707,2795,1.0
708,2787,1.0
709,2042,1.0
710,2072,1.0
711,48,1.0
712,977,1.0
713,1861,1.0
714,1332,1.0
715,2122,1.0
716,370,1.0
717,561,1.0
718,1749,1.0
719,761,1.0
720,1030,1.0
721,933,1.0
722,887,1.0
723,1117,1.0
724,220,1.0
725,493,1.0
726,775,1.0
727,64,1.0
728,2556,1.0
729,787,1.0
730,639,1.0
731,321,1.0
732,1884,1.0
733,2220,1.0
734,2275,1.0
735,146,1.0
736,1345,1.0
737,2604,1.0
738,1023,1.0
739,1491,1.0
740,1194,1.0
741,2204,1.0
742,2534,1.0
743,1207,1.0
744,2267,1.0
745,1732,1.0
746,1816,1.0
747,1171,1.0
748,1217,1.0
749,2453,1.0
750,1677,1.0
751,958,1.0
752,1409,1.0
753,2554,1.0
754,2607,1.0
755,1020,1.0
756,1267,1.0
757,2425,1.0
758,801,1.0
759,1596,1.0
760,683,1.0
761,777,1.0
762,2352,1.0
763,856,1.0
764,1894,1.0
765,2560,1.0
766,668,1.0
767,324,1.0
768,976,1.0
769,1329,1.0
770,120,1.0
771,1101,1.0
772,1557,1.0
773,171,1.0
774,475,1.0
775,1887,1.0
776,912,1.0
777,1390,1.0
778,290,1.0
779,2552,1.0
780,1149,1.0
781,1362,1.0
782,2733,1.0
783,1529,1.0
784,116,1.0
785,380,1.0
786,424,1.0
787,2276,1.0
788,817,1.0
789,1226,1.0
790,473,1.0
791,1718,1.0
792,1392,1.0
793,1337,1.0
794,947,1.0
795,71,1.0
796,1266,1.0
797,2052,1.0
798,2868,1.0
799,1312,1.0
800,2697,1.0
801,465,1.0
802,147,1.0
803,693,1.0
804,1459,1.0
805,855,1.0
806,2017,1.0
807,2317,1.0
808,613,1.0
809,529,1.0
810,2100,1.0
811,2732,1.0
812,2118,1.0
813,1216,1.0
814,1283,1.0
815,1102,1.0
816,1880,1.0
817,1014,1.0
818,431,1.0
819,200,1.0
820,1291,1.0
821,2168,1.0
822,1772,1.0
823,381,1.0
824,1326,1.0
825,629,1.0
826,745,1.0
827,2691,1.0
828,2171,1.0
829,719,1.0
830,2489,1.0
831,1687,1.0
832,715,1.0
833,996,1.0
834,503,1.0
835,1907,1.0
836,1384,1.0
837,313,1.0
838,2801,1.0
839,2769,1.0
840,2655,1.0
841,1988,1.0
842,2797,1.0
843,1964,1.0
844,984,1.0
845,1445,1.0
846,1737,1.0
847,808,1.0
848,1748,1.0
849,2652,1.0
850,507,1.0
851,2429,1.0
852,2436,1.0
853,2149,1.0
854,2351,1.0
855,1054,1.0
856,2508,1.0
857,1224,1.0
858,650,1.0
859,651,1.0
860,1300,1.0
861,2843,1.0
862,1797,1.0
863,713,1.0
864,1951,1.0
865,1900,1.0
866,2338,1.0
867,1969,1.0
868,418,1.0
869,1841,1.0
870,2384,1.0
871,2060,1.0
872,2627,1.0
873,189,1.0
874,532,1.0
875,1827,1.0
876,772,1.0
877,1470,1.0
878,1063,1.0
879,681,1.0
880,2255,1.0
881,142,1.0
882,2407,1.0
883,2302,1.0
884,214,1.0
885,544,1.0
886,2071,1.0
887,1918,1.0
888,263,1.0
889,701,1.0
890,2562,1.0
891,2257,1.0
892,396,1.0
893,2284,1.0
894,1597,1.0
895,1061,1.0
896,252,1.0
897,2451,1.0
898,829,1.0
899,1150,1.0
900,1494,1.0
901,921,1.0
902,2083,1.0
903,498,1.0
904,1604,1.0
905,1204,1.0
906,2390,1.0
907,2121,1.0
908,2475,1.0
909,2722,1.0
910,1644,1.0
911,153,1.0
912,956,1.0
913,2066,1.0
914,1808,1.0
915,314,1.0
916,1929,1.0
917,2250,1.0
918,2248,1.0
919,1430,1.0
920,700,1.0
921,408,1.0
922,1221,1.0
923,2413,1.0
924,1174,1.0
925,1791,1.0
926,663,1.0
927,2,1.0
928,2836,1.0
929,742,1.0
930,160,1.0
931,1297,1.0
932,2416,1.0
933,318,1.0
934,2142,1.0
935,823,1.0
936,1848,1.0
937,1520,1.0
938,2321,1.0
939,853,1.0
940,36,1.0
941,85,1.0
942,2683,1.0
943,1048,1.0
944,1011,1.0
945,2209,1.0
946,630,1.0
947,60,1.0
948,637,1.0
949,2790,1.0
950,1260,1.0
951,1132,1.0
952,2058,1.0
953,2809,1.0
954,259,1.0
955,1600,1.0
956,972,1.0
957,2471,1.0
958,2086,1.0
959,1527,1.0
960,509,1.0
961,1369,1.0
962,917,1.0
963,2866,1.0
964,46,1.0
965,51,1.0
966,1419,1.0
967,1080,1.0
968,2084,1.0
969,1181,1.0
970,1379,1.0
971,1764,1.0
972,1871,1.0
973,1168,1.0
974,1963,1.0
975,2679,1.0
976,1074,1.0
977,2803,1.0
978,246,1.0
979,2306,1.0
980,1847,1.0
981,482,1.0
982,2194,1.0
983,872,1.0
984,2243,1.0
985,2517,1.0
986,373,1.0
987,139,1.0
988,1720,1.0
989,2637,1.0
990,2571,1.0
991,1824,1.0
992,135,1.0
993,1310,1.0
994,1220,1.0
995,1361,1.0
996,2658,1.0
997,2398,1.0
998,1095,1.0
999,2804,1.0
1000,2292,1.0
1001,1438,1.0
1002,2541,1.0
1003,1015,1.0
1004,751,1.0
1005,1903,1.0
1006,1227,1.0
1007,472,1.0
1008,2864,1.0
1009,464,1.0
1010,2862,1.0
1011,333,1.0
1012,45,1.0
1013,459,1.0
1014,556,1.0
1015,1405,1.0
1016,1287,1.0
1017,225,1.0
1018,851,1.0
1019,622,1.0
1020,1347,1.0
1021,2800,1.0
1022,1923,1.0
1023,2336,1.0
1024,2500,1.0
1025,1465,1.0
1026,1765,1.0
1027,491,1.0
1028,484,1.0
1029,28,1.0
1030,247,1.0
1031,1685,1.0
1032,2444,1.0
1033,2093,1.0
1034,1897,1.0
1035,1956,1.0
1036,2215,1.0
1037,1700,1.0
1038,232,1.0
1039,400,1.0
1040,2609,1.0
1041,42,1.0
1042,132,1.0
1043,1248,1.0
1044,2492,1.0
1045,1106,1.0
1046,1272,1.0
1047,2558,1.0
1048,65,1.0
1049,2232,1.0
1050,2364,1.0
1051,2235,1.0
1052,2054,1.0
1053,1872,1.0
1054,2303,1.0
1055,1763,1.0
1056,1754,1.0
1057,733,1.0
1058,709,1.0
1059,1575,1.0
1060,1006,1.0
1061,1567,1.0
1062,2294,1.0
1063,435,1.0
1064,2304,1.0
1065,2549,1.0
1066,1664,1.0
1067,934,1.0
1068,164,1.0
1069,30,1.0
1070,2853,1.0
1071,1607,1.0
1072,2308,1.0
1073,86,1.0
1074,523,1.0
1075,1825,1.0
1076,228,1.0
1077,696,1.0
1078,1556,1.0
1079,665,1.0
1080,2264,1.0
1081,2252,1.0
1082,357,1.0
1083,1734,1.0
1084,2530,1.0
1085,1669,1.0
1086,1710,1.0
1087,308,1.0
1088,1309,1.0
1089,2217,1.0
1090,1327,1.0
1091,1696,1.0
1092,2524,1.0
1093,960,1.0
1094,673,1.0
1095,744,1.0
1096,108,1.0
1097,2063,1.0
1098,376,1.0
1099,2673,1.0
1100,1464,1.0
1101,387,1.0
1102,1142,1.0
1103,2690,1.0
1104,1008,1.0
1105,2761,1.0
1106,365,1.0
1107,1002,1.0
1108,1656,1.0
1109,2543,1.0
1110,926,1.0
1111,1336,1.0
1112,1010,1.0
1113,907,1.0
1114,1182,1.0
1115,2372,1.0
1116,2590,1.0
1117,2792,1.0
1118,2028,1.0
1119,95,1.0
1120,2324,1.0
1121,1032,1.0
1122,1140,1.0
1123,1205,1.0
1124,2695,1.0
1125,2504,1.0
1126,88,1.0
1127,2775,1.0
1128,1638,1.0
1129,1826,1.0
1130,858,1.0
1131,548,1.0
1132,1488,1.0
1133,2671,1.0
1134,52,1.0
1135,995,1.0
1136,983,1.0
1137,1107,1.0
1138,2677,1.0
1139,229,1.0
1140,1920,1.0
1141,102,1.0
1142,1338,1.0
1143,1185,1.0
1144,2213,1.0
1145,1952,1.0
1146,1572,1.0
1147,1634,1.0
1148,91,1.0
1149,1617,1.0
1150,332,1.0
1151,686,1.0
1152,2459,1.0
1153,767,1.0
1154,2315,1.0
1155,1573,1.0
1156,1254,1.0
1157,1899,1.0
1158,1187,1.0
1159,2544,1.0
1160,607,1.0
1161,2138,1.0
1162,2827,1.0
1163,2004,1.0
1164,2826,1.0
1165,1474,1.0
1166,2270,1.0
1167,2783,1.0
1168,788,1.0
1169,986,1.0
1170,174,1.0
1171,2163,1.0
1172,2087,1.0
1173,1658,1.0
1174,540,1.0
1175,1672,1.0
1176,342,1.0
1177,547,1.0
1178,448,1.0
1179,2036,1.0
1180,1661,1.0
1181,2620,1.0
1182,450,1.0
1183,1120,1.0
1184,2410,1.0
1185,1210,1.0
1186,814,1.0
1187,2367,1.0
1188,1089,1.0
1189,2061,1.0
1190,2635,1.0
1191,1270,1.0
1192,1586,1.0
1193,179,1.0
1194,1784,1.0
1195,1123,1.0
1196,2794,1.0
1197,776,1.0
1198,84,1.0
1199,1805,1.0
1200,2274,1.0
1201,2885,1.0
1202,2009,1.0
1203,458,1.0
1204,296,1.0
1205,2141,1.0
1206,796,1.0
1207,830,1.0
1208,2018,1.0
1209,568,1.0
1210,1447,1.0
1211,519,1.0
1212,1371,1.0
1213,1961,1.0
1214,2103,1.0
1215,2513,1.0
1216,2678,1.0
1217,2438,1.0
1218,161,1.0
1219,2874,1.0
1220,2332,1.0
1221,1562,1.0
1222,582,1.0
1223,1876,1.0
1224,2258,1.0
1225,1328,1.0
1226,1521,1.0
1227,2246,1.0
1228,2288,1.0
1229,163,1.0
1230,1775,1.0
1231,2050,1.0
1232,287,1.0
1233,1984,1.0
1234,368,1.0
1235,1133,1.0
1236,1340,1.0
1237,1482,1.0
1238,249,1.0
1239,2123,1.0
1240,258,1.0
1241,2485,1.0
1242,1378,1.0
1243,1721,1.0
1244,2397,1.0
1245,2721,1.0
1246,334,1.0
1247,766,1.0
1248,1,1.0
1249,924,1.0
1250,2330,1.0
1251,1512,1.0
1252,656,1.0
1253,875,1.0
1254,9,1.0
1255,982,1.0
1256,2851,1.0
1257,303,1.0
1258,816,1.0
1259,1850,1.0
1260,276,1.0
1261,800,1.0
1262,2378,1.0
1263,619,1.0
1264,2254,1.0
1265,93,1.0
1266,8,1.0
1267,1528,1.0
1268,2203,1.0
1269,2259,1.0
1270,1914,1.0
1271,1475,1.0
1272,2477,1.0
1273,1495,1.0
1274,74,1.0
1275,1247,1.0
1276,111,1.0
1277,2719,1.0
1278,2110,1.0
1279,748,1.0
1280,760,1.0
1281,2834,1.0
1282,896,1.0
1283,2623,1.0
1284,1049,1.0
1285,2491,1.0
1286,1234,1.0
1287,437,1.0
1288,2599,1.0
1289,1333,1.0
1290,1892,1.0
1291,2428,1.0
1292,1104,1.0
1293,1331,1.0
1294,1219,1.0
1295,361,1.0
1296,1711,1.0
1297,1160,1.0
1298,874,1.0
1299,2586,1.0
1300,43,1.0
1301,1683,1.0
1302,394,1.0
1303,183,1.0
1304,1767,1.0
1305,2159,1.0
1306,204,1.0
1307,1322,1.0
1308,212,1.0
1309,753,1.0
1310,2299,1.0
1311,2662,1.0
1312,1976,1.0
1313,1713,1.0
1314,1469,1.0
1315,1377,1.0
1316,1653,1.0
1317,1066,1.0
1318,987,1.0
1319,1958,1.0
1320,1276,1.0
1321,2889,1.0
1322,281,1.0
1323,2433,1.0
1324,2749,1.0
1325,1846,1.0
1326,1870,1.0
1327,2300,1.0
1328,1992,1.0
1329,273,1.0
1330,927,1.0
1331,2612,1.0
1332,2782,1.0
1333,2155,1.0
1334,2077,1.0
1335,436,1.0
1336,271,1.0
1337,707,1.0
1338,1551,1.0
1339,618,1.0
1340,1719,1.0
1341,1729,1.0
1342,1804,1.0
1343,792,1.0
1344,1881,1.0
1345,1533,1.0
1346,790,1.0
1347,648,1.0
1348,2656,1.0
1349,345,1.0
1350,2370,1.0
1351,2238,1.0
1352,538,1.0
1353,1616,1.0
1354,2033,1.0
1355,1454,1.0
1356,1622,1.0
1357,112,1.0
1358,2405,1.0
1359,981,1.0
1360,726,1.0
1361,1196,1.0
1362,943,1.0
1363,894,1.0
1364,1304,1.0
1365,1082,1.0
1366,405,1.0
1367,125,1.0
1368,11,1.0
1369,737,1.0
1370,950,1.0
1371,504,1.0
1372,791,1.0
1373,1569,1.0
1374,1654,1.0
1375,1615,1.0
1376,721,1.0
1377,309,1.0
1378,101,1.0
1379,1855,1.0
1380,1515,1.0
1381,1431,1.0
1382,2812,1.0
1383,1240,1.0
1384,2528,1.0
1385,2189,1.0
1386,2850,1.0
1387,1440,1.0
1388,162,1.0
1389,1238,1.0
1390,979,1.0
1391,2140,1.0
1392,598,1.0
1393,1559,1.0
1394,1501,1.0
1395,100,1.0
1396,2877,1.0
1397,1009,1.0
1398,2391,1.0
1399,5,1.0
1400,2464,1.0
1401,937,1.0
1402,2191,1.0
1403,909,1.0
1404,134,1.0
1405,203,1.0
1406,428,1.0
1407,2358,1.0
1408,992,1.0
1409,2280,1.0
1410,1128,1.0
1411,1901,1.0
1412,1249,1.0
1413,209,1.0
1414,1046,1.0
1415,1794,1.0
1416,2576,1.0
1417,2762,1.0
1418,938,1.0
1419,224,1.0
1420,55,1.0
1421,1786,1.0
1422,2081,1.0
1423,660,1.0
1424,723,1.0
1425,1484,1.0
1426,2079,1.0
1427,358,1.0
1428,916,1.0
1429,936,1.0
1430,2488,1.0
1431,2411,1.0
1432,2648,1.0
1433,865,1.0
1434,506,1.0
1435,730,1.0
1436,2857,1.0
1437,831,1.0
1438,1437,1.0
1439,121,1.0
1440,397,1.0
1441,1229,1.0
1442,1853,1.0
1443,245,1.0
1444,483,1.0
1445,652,1.0
1446,803,1.0
1447,2160,1.0
1448,1093,1.0
1449,453,1.0
1450,2089,1.0
1451,1478,1.0
1452,461,1.0
1453,38,1.0
1454,852,1.0
1455,609,1.0
1456,2221,1.0
1457,2718,1.0
1458,2547,1.0
1459,1866,1.0
1460,771,1.0
1461,2062,1.0
1462,998,1.0
1463,233,1.0
1464,2201,1.0
1465,2779,1.0
1466,1004,1.0
1467,2206,1.0
1468,685,1.0
1469,1708,1.0
1470,1885,1.0
1471,955,1.0
1472,899,1.0
1473,315,1.0
1474,2825,1.0
1475,2650,1.0
1476,869,1.0
1477,1909,1.0
1478,1453,1.0
1479,1083,1.0
1480,834,1.0
1481,1085,1.0
1482,546,1.0
1483,2014,1.0
1484,2195,1.0
1485,469,1.0
1486,1605,1.0
1487,1601,1.0
1488,1934,1.0
1489,1735,1.0
1490,1817,1.0
1491,859,1.0
1492,2653,1.0
1493,25,1.0
1494,2770,1.0
1495,1840,1.0
1496,1213,1.0
1497,1162,1.0
1498,1499,1.0
1499,1746,1.0
1500,2234,1.0
1501,2582,1.0
1502,914,1.0
1503,1981,1.0
1504,1630,1.0
1505,2681,1.0
1506,1269,1.0
1507,2403,1.0
1508,2490,1.0
1509,1305,1.0
1510,2601,1.0
1511,1145,1.0
1512,708,1.0
1513,2574,1.0
1514,1756,1.0
1515,1662,1.0
1516,389,1.0
1517,1467,1.0
1518,1623,1.0
1519,1492,1.0
1520,2610,1.0
1521,2449,1.0
1522,98,1.0
1523,1944,1.0
1524,522,1.0
1525,527,1.0
1526,1449,1.0
1527,1370,1.0
1528,1789,1.0
1529,2080,1.0
1530,1130,1.0
1531,2395,1.0
1532,617,1.0
1533,1950,1.0
1534,1118,1.0
1535,1376,1.0
1536,1443,1.0
1537,1113,1.0
1538,1750,1.0
1539,1411,1.0
1540,2816,1.0
1541,2540,1.0
1542,626,1.0
1543,1176,1.0
1544,2392,1.0
1545,2135,1.0
1546,2318,1.0
1547,783,1.0
1548,2320,1.0
1549,1792,1.0
1550,1079,1.0
1551,1972,1.0
1552,1517,1.0
