,0,1
103,2994,-1.0
104,2995,-1.0
105,2996,-1.0
106,2997,-1.0
107,2998,-1.0
108,2999,-1.0
109,3000,-1.0
110,3001,-1.0
111,3002,-1.0
112,3003,-1.0
113,3004,-1.0
114,3005,-1.0
115,3006,-1.0
116,3007,-1.0
117,3008,-1.0
118,3009,-1.0
119,3010,-1.0
120,3011,-1.0
121,3012,-1.0
122,3013,-1.0
123,3014,-1.0
124,3015,-1.0
125,3016,-1.0
126,3017,-1.0
127,3018,-1.0
128,3019,-1.0
129,3020,-1.0
130,3021,-1.0
131,3022,-1.0
132,3023,-1.0
133,3024,-1.0
134,3025,-1.0
135,3026,-1.0
136,3027,-1.0
137,3028,-1.0
138,3029,-1.0
139,3030,-1.0
140,3031,-1.0
141,3032,-1.0
142,3033,-1.0
143,3034,-1.0
144,3035,-1.0
145,3036,-1.0
146,3037,-1.0
147,3038,-1.0
148,3039,-1.0
149,3040,-1.0
150,3041,-1.0
151,3042,-1.0
152,3043,-1.0
153,3044,-1.0
154,3045,-1.0
155,3046,-1.0
156,3047,-1.0
157,3048,-1.0
158,3049,-1.0
159,3050,-1.0
160,3051,-1.0
161,3052,-1.0
162,3053,-1.0
163,3054,-1.0
164,3055,-1.0
165,3056,-1.0
166,3057,-1.0
167,3058,-1.0
168,3059,-1.0
169,3060,-1.0
170,3061,-1.0
171,3062,-1.0
172,3063,-1.0
173,3064,-1.0
174,3065,-1.0
175,3066,-1.0
176,3067,-1.0
177,3068,-1.0
178,3069,-1.0
179,3070,-1.0
180,3071,-1.0
181,3072,-1.0
182,3073,-1.0
183,3074,-1.0
184,3075,-1.0
185,3076,-1.0
186,3077,-1.0
187,3078,-1.0
188,3079,-1.0
189,3080,-1.0
190,3081,-1.0
191,3082,-1.0
192,3083,-1.0
193,3084,-1.0
194,3085,-1.0
195,3086,-1.0
196,3087,-1.0
197,3088,-1.0
198,3089,-1.0
199,3090,-1.0
200,3091,-1.0
201,3092,-1.0
202,3093,-1.0
203,3094,-1.0
204,3095,-1.0
205,3096,-1.0
206,3097,-1.0
207,3098,-1.0
208,3099,-1.0
209,3100,-1.0
210,3101,-1.0
211,3102,-1.0
212,3103,-1.0
213,3104,-1.0
214,3105,-1.0
215,3106,-1.0
216,3107,-1.0
217,3108,-1.0
218,3109,-1.0
219,3110,-1.0
220,3111,-1.0
221,3112,-1.0
222,3113,-1.0
223,3114,-1.0
224,3115,-1.0
225,3116,-1.0
226,3117,-1.0
227,3118,-1.0
228,3119,-1.0
229,3120,-1.0
230,3121,-1.0
231,3122,-1.0
232,3123,-1.0
233,3124,-1.0
234,3125,-1.0
235,3126,-1.0
236,3127,-1.0
237,3128,-1.0
238,3129,-1.0
239,3130,-1.0
240,3131,-1.0
241,3132,-1.0
242,3133,-1.0
243,3134,-1.0
244,3135,-1.0
245,3136,-1.0
246,3137,-1.0
247,3138,-1.0
248,3139,-1.0
249,3140,-1.0
250,3141,-1.0
251,3142,-1.0
252,3143,-1.0
253,3144,-1.0
254,3145,-1.0
255,3146,-1.0
256,3147,-1.0
257,3148,-1.0
258,3149,-1.0
259,3150,-1.0
260,3151,-1.0
261,3152,-1.0
262,3153,-1.0
263,3154,-1.0
264,3155,-1.0
265,3156,-1.0
266,3157,-1.0
267,3158,-1.0
268,3159,-1.0
269,3160,-1.0
270,3161,-1.0
271,3162,-1.0
272,3163,-1.0
273,3164,-1.0
274,3165,-1.0
275,3166,-1.0
276,3167,-1.0
277,3168,-1.0
278,3169,-1.0
279,3170,-1.0
280,3171,-1.0
281,3172,-1.0
282,3173,-1.0
283,3174,-1.0
284,3175,-1.0
285,3176,-1.0
286,3177,-1.0
287,3178,-1.0
288,3179,-1.0
289,3180,-1.0
290,3181,-1.0
291,3182,-1.0
292,3183,-1.0
293,3184,-1.0
294,3185,-1.0
295,3186,-1.0
296,3187,-1.0
297,3188,-1.0
298,3189,-1.0
299,3190,-1.0
300,3191,-1.0
301,3192,-1.0
302,3193,-1.0
303,3194,-1.0
304,3195,-1.0
305,3196,-1.0
306,3197,-1.0
307,3198,-1.0
308,3199,-1.0
309,3200,-1.0
310,3201,-1.0
311,3202,-1.0
312,3203,-1.0
313,3204,-1.0
314,3205,-1.0
315,3206,-1.0
316,3207,-1.0
317,3208,-1.0
318,3209,-1.0
319,3210,-1.0
320,3211,-1.0
321,3212,-1.0
322,3213,-1.0
323,3214,-1.0
324,3215,-1.0
325,3216,-1.0
326,3217,-1.0
327,3218,-1.0
328,3219,-1.0
329,3220,-1.0
330,3221,-1.0
331,3222,-1.0
332,3223,-1.0
333,3224,-1.0
334,3225,-1.0
335,3226,-1.0
336,3227,-1.0
337,3228,-1.0
338,3229,-1.0
339,3230,-1.0
340,3231,-1.0
341,3232,-1.0
342,3233,-1.0
343,3234,-1.0
344,3235,-1.0
345,3236,-1.0
346,3237,-1.0
347,3238,-1.0
348,3239,-1.0
349,3240,-1.0
350,3241,-1.0
351,3242,-1.0
352,3243,-1.0
353,3244,-1.0
354,3245,-1.0
355,3246,-1.0
356,3247,-1.0
357,3248,-1.0
358,3249,-1.0
359,3250,-1.0
360,3251,-1.0
361,3252,-1.0
362,3253,-1.0
363,3254,-1.0
364,3255,-1.0
365,3256,-1.0
366,3257,-1.0
367,3258,-1.0
368,3259,-1.0
369,3260,-1.0
370,3261,-1.0
371,3262,-1.0
372,3263,-1.0
373,3264,-1.0
374,3265,-1.0
375,3266,-1.0
376,3267,-1.0
377,3268,-1.0
378,3269,-1.0
379,3270,-1.0
380,3271,-1.0
381,3272,-1.0
382,3273,-1.0
383,3274,-1.0
384,3275,-1.0
385,3276,-1.0
386,3277,-1.0
387,3278,-1.0
388,3279,-1.0
389,3280,-1.0
390,3281,-1.0
391,3282,-1.0
392,3283,-1.0
393,3284,-1.0
394,3285,-1.0
395,3286,-1.0
396,3287,-1.0
397,3288,-1.0
398,3289,-1.0
399,3290,-1.0
400,3291,-1.0
401,3292,-1.0
402,3293,-1.0
403,3294,-1.0
404,3295,-1.0
405,3296,-1.0
406,3297,-1.0
407,3298,-1.0
408,3299,-1.0
409,3300,-1.0
410,3301,-1.0
411,3302,-1.0
412,3303,-1.0
413,3304,-1.0
414,3305,-1.0
415,3306,-1.0
416,3307,-1.0
417,3308,-1.0
418,3309,-1.0
419,3310,-1.0
420,3311,-1.0
421,3312,-1.0
422,3313,-1.0
423,3314,-1.0
424,3315,-1.0
425,3316,-1.0
426,3317,-1.0
427,3318,-1.0
428,3319,-1.0
429,3320,-1.0
430,3321,-1.0
431,3322,-1.0
432,3323,-1.0
433,3324,-1.0
434,3325,-1.0
435,3326,-1.0
436,3327,-1.0
437,3328,-1.0
438,3329,-1.0
439,3330,-1.0
440,3331,-1.0
441,3332,-1.0
442,3333,-1.0
443,3334,-1.0
444,3335,-1.0
445,3336,-1.0
446,3337,-1.0
447,3338,-1.0
448,3339,-1.0
449,3340,-1.0
450,3341,-1.0
451,3342,-1.0
452,3343,-1.0
453,3344,-1.0
454,3345,-1.0
455,3346,-1.0
456,3347,-1.0
457,3348,-1.0
458,3349,-1.0
459,3350,-1.0
460,3351,-1.0
461,3352,-1.0
462,3353,-1.0
463,3354,-1.0
464,3355,-1.0
465,3356,-1.0
466,3357,-1.0
467,3358,-1.0
468,3359,-1.0
469,3360,-1.0
470,3361,-1.0
471,3362,-1.0
472,3363,-1.0
473,3364,-1.0
474,3365,-1.0
475,3366,-1.0
476,3367,-1.0
477,3368,-1.0
478,3369,-1.0
479,3370,-1.0
480,3371,-1.0
481,3372,-1.0
482,3373,-1.0
483,3374,-1.0
484,3375,-1.0
485,3376,-1.0
486,3377,-1.0
487,3378,-1.0
488,3379,-1.0
489,3380,-1.0
490,3381,-1.0
491,3382,-1.0
492,3383,-1.0
493,3384,-1.0
494,3385,-1.0
495,3386,-1.0
496,3387,-1.0
497,3388,-1.0
498,3389,-1.0
499,3390,-1.0
500,3391,-1.0
501,3392,-1.0
502,3393,-1.0
503,3394,-1.0
504,3395,-1.0
505,3396,-1.0
506,3397,-1.0
507,3398,-1.0
508,3399,-1.0
509,3400,-1.0
510,3401,-1.0
511,3402,-1.0
512,3403,-1.0
513,3404,-1.0
514,3405,-1.0
515,3406,-1.0
516,3407,-1.0
517,3408,-1.0
518,3409,-1.0
519,3410,-1.0
520,3411,-1.0
521,3412,-1.0
522,3413,-1.0
523,3414,-1.0
524,3415,-1.0
525,3416,-1.0
526,3417,-1.0
527,3418,-1.0
528,3419,-1.0
529,3420,-1.0
530,3421,-1.0
531,3422,-1.0
532,3423,-1.0
533,3424,-1.0
534,3425,-1.0
535,3426,-1.0
536,3427,-1.0
537,3428,-1.0
538,3429,-1.0
539,3430,-1.0
540,3431,-1.0
541,3432,-1.0
542,3433,-1.0
543,3434,-1.0
544,3435,-1.0
545,3436,-1.0
546,3437,-1.0
547,3438,-1.0
548,3439,-1.0
549,3440,-1.0
550,3441,-1.0
551,3442,-1.0
552,3443,-1.0
553,3444,-1.0
554,3445,-1.0
555,3446,-1.0
556,3447,-1.0
557,3448,-1.0
558,3449,-1.0
559,3450,-1.0
560,3451,-1.0
561,3452,-1.0
562,3453,-1.0
563,3454,-1.0
564,3455,-1.0
565,3456,-1.0
566,3457,-1.0
567,3458,-1.0
568,3459,-1.0
569,3460,-1.0
570,3461,-1.0
571,3462,-1.0
572,3463,-1.0
573,3464,-1.0
574,3465,-1.0
575,3466,-1.0
576,3467,-1.0
577,3468,-1.0
578,3469,-1.0
579,3470,-1.0
580,3471,-1.0
581,3472,-1.0
582,3473,-1.0
583,3474,-1.0
584,3475,-1.0
585,3476,-1.0
586,3477,-1.0
587,3478,-1.0
588,3479,-1.0
589,3480,-1.0
590,3481,-1.0
591,3482,-1.0
592,3483,-1.0
593,3484,-1.0
594,3485,-1.0
595,3486,-1.0
596,3487,-1.0
597,3488,-1.0
598,3489,-1.0
599,3490,-1.0
600,3491,-1.0
601,3492,-1.0
602,3493,-1.0
603,3494,-1.0
604,3495,-1.0
605,3496,-1.0
606,3497,-1.0
607,3498,-1.0
608,3499,-1.0
609,3500,-1.0
610,3501,-1.0
611,3502,-1.0
612,3503,-1.0
613,3504,-1.0
614,3505,-1.0
615,3506,-1.0
616,3507,-1.0
617,3508,-1.0
618,3509,-1.0
619,3510,-1.0
620,3511,-1.0
621,3512,-1.0
622,3513,-1.0
623,3514,-1.0
624,3515,-1.0
625,3516,-1.0
626,3517,-1.0
627,3518,-1.0
628,3519,-1.0
629,3520,-1.0
630,3521,-1.0
631,3522,-1.0
632,3523,-1.0
633,3524,-1.0
634,3525,-1.0
635,3526,-1.0
636,3527,-1.0
637,3528,-1.0
638,3529,-1.0
639,3530,-1.0
640,3531,-1.0
641,3532,-1.0
642,3533,-1.0
643,3534,-1.0
644,3535,-1.0
645,3536,-1.0
646,3537,-1.0
647,3538,-1.0
648,3539,-1.0
649,3540,-1.0
650,3541,-1.0
651,3542,-1.0
652,3543,-1.0
653,3544,-1.0
654,3545,-1.0
655,3546,-1.0
656,3547,-1.0
657,3548,-1.0
658,3549,-1.0
659,3550,-1.0
660,3551,-1.0
661,3552,-1.0
662,3553,-1.0
663,3554,-1.0
664,3555,-1.0
665,3556,-1.0
666,3557,-1.0
667,3558,-1.0
668,3559,-1.0
669,3560,-1.0
670,3561,-1.0
671,3562,-1.0
672,3563,-1.0
673,3564,-1.0
674,3565,-1.0
675,3566,-1.0
676,3567,-1.0
677,3568,-1.0
678,3569,-1.0
679,3570,-1.0
680,3571,-1.0
681,3572,-1.0
682,3573,-1.0
683,3574,-1.0
684,3575,-1.0
685,3576,-1.0
686,3577,-1.0
687,3578,-1.0
688,3579,-1.0
689,3580,-1.0
690,3581,-1.0
691,3582,-1.0
692,3583,-1.0
693,3584,-1.0
694,3585,-1.0
695,3586,-1.0
696,3587,-1.0
697,3588,-1.0
698,3589,-1.0
699,3590,-1.0
700,3591,-1.0
701,3592,-1.0
702,3593,-1.0
703,3594,-1.0
704,3595,-1.0
705,3596,-1.0
706,3597,-1.0
707,3598,-1.0
708,3599,-1.0
709,3600,-1.0
710,3601,-1.0
711,3602,-1.0
712,3603,-1.0
713,3604,-1.0
714,3605,-1.0
715,3606,-1.0
716,3607,-1.0
717,3608,-1.0
718,3609,-1.0
719,3610,-1.0
720,3611,-1.0
721,3612,-1.0
722,3613,-1.0
723,3614,-1.0
724,3615,-1.0
725,3616,-1.0
726,3617,-1.0
727,3618,-1.0
728,3619,-1.0
729,3620,-1.0
730,3621,-1.0
731,3622,-1.0
732,3623,-1.0
733,3624,-1.0
734,3625,-1.0
735,3626,-1.0
736,3627,-1.0
737,3628,-1.0
738,3629,-1.0
739,3630,-1.0
740,3631,-1.0
741,3632,-1.0
742,3633,-1.0
743,3634,-1.0
744,3635,-1.0
745,3636,-1.0
746,3637,-1.0
747,3638,-1.0
748,3639,-1.0
749,3640,-1.0
750,3641,-1.0
751,3642,-1.0
752,3643,-1.0
753,3644,-1.0
754,3645,-1.0
755,3646,-1.0
756,3647,-1.0
757,3648,-1.0
758,3649,-1.0
759,3650,-1.0
760,3651,-1.0
761,3652,-1.0
762,3653,-1.0
763,3654,-1.0
764,3655,-1.0
765,3656,-1.0
766,3657,-1.0
767,3658,-1.0
768,3659,-1.0
769,3660,-1.0
770,3661,-1.0
771,3662,-1.0
772,3663,-1.0
773,3664,-1.0
774,3665,-1.0
775,3666,-1.0
776,3667,-1.0
777,3668,-1.0
778,3669,-1.0
779,3670,-1.0
780,3671,-1.0
781,3672,-1.0
782,3673,-1.0
783,3674,-1.0
784,3675,-1.0
785,3676,-1.0
786,3677,-1.0
787,3678,-1.0
788,3679,-1.0
789,3680,-1.0
790,3681,-1.0
791,3682,-1.0
792,3683,-1.0
793,3684,-1.0
794,3685,-1.0
795,3686,-1.0
796,3687,-1.0
797,3688,-1.0
798,3689,-1.0
799,3690,-1.0
800,3691,-1.0
801,3692,-1.0
802,3693,-1.0
803,3694,-1.0
804,3695,-1.0
805,3696,-1.0
806,3697,-1.0
807,3698,-1.0
808,3699,-1.0
809,3700,-1.0
810,3701,-1.0
811,3702,-1.0
812,3703,-1.0
813,3704,-1.0
814,3705,-1.0
815,3706,-1.0
816,3707,-1.0
817,3708,-1.0
818,3709,-1.0
819,3710,-1.0
820,3711,-1.0
821,3712,-1.0
822,3713,-1.0
823,3714,-1.0
824,3715,-1.0
825,3716,-1.0
826,3717,-1.0
827,3718,-1.0
828,3719,-1.0
829,3720,-1.0
830,3721,-1.0
831,3722,-1.0
832,3723,-1.0
833,3724,-1.0
834,3725,-1.0
835,3726,-1.0
836,3727,-1.0
837,3728,-1.0
838,3729,-1.0
839,3730,-1.0
840,3731,-1.0
841,3732,-1.0
842,3733,-1.0
843,3734,-1.0
844,3735,-1.0
845,3736,-1.0
846,3737,-1.0
847,3738,-1.0
848,3739,-1.0
849,3740,-1.0
850,3741,-1.0
851,3742,-1.0
852,3743,-1.0
853,3744,-1.0
854,3745,-1.0
855,3746,-1.0
856,3747,-1.0
857,3748,-1.0
858,3749,-1.0
859,3750,-1.0
860,3751,-1.0
861,3752,-1.0
862,3753,-1.0
863,3754,-1.0
864,3755,-1.0
865,3756,-1.0
866,3757,-1.0
867,3758,-1.0
868,3759,-1.0
869,3760,-1.0
870,3761,-1.0
871,3762,-1.0
872,3763,-1.0
873,3764,-1.0
874,3765,-1.0
875,3766,-1.0
876,3767,-1.0
877,3768,-1.0
878,3769,-1.0
879,3770,-1.0
880,3771,-1.0
881,3772,-1.0
882,3773,-1.0
883,3774,-1.0
884,3775,-1.0
885,3776,-1.0
886,3777,-1.0
887,3778,-1.0
888,3779,-1.0
889,3780,-1.0
890,3781,-1.0
891,3782,-1.0
892,3783,-1.0
893,3784,-1.0
894,3785,-1.0
895,3786,-1.0
896,3787,-1.0
897,3788,-1.0
898,3789,-1.0
899,3790,-1.0
900,3791,-1.0
901,3792,-1.0
902,3793,-1.0
903,3794,-1.0
904,3795,-1.0
905,3796,-1.0
906,3797,-1.0
907,3798,-1.0
908,3799,-1.0
909,3800,-1.0
910,3801,-1.0
911,3802,-1.0
912,3803,-1.0
913,3804,-1.0
914,3805,-1.0
915,3806,-1.0
916,3807,-1.0
917,3808,-1.0
918,3809,-1.0
919,3810,-1.0
920,3811,-1.0
921,3812,-1.0
922,3813,-1.0
923,3814,-1.0
924,3815,-1.0
925,3816,-1.0
926,3817,-1.0
927,3818,-1.0
928,3819,-1.0
929,3820,-1.0
930,3821,-1.0
931,3822,-1.0
932,3823,-1.0
933,3824,-1.0
934,3825,-1.0
935,3826,-1.0
936,3827,-1.0
937,3828,-1.0
938,3829,-1.0
939,3830,-1.0
940,3831,-1.0
941,3832,-1.0
942,3833,-1.0
943,3834,-1.0
944,3835,-1.0
945,3836,-1.0
946,3837,-1.0
947,3838,-1.0
948,3839,-1.0
949,3840,-1.0
950,3841,-1.0
951,3842,-1.0
952,3843,-1.0
953,3844,-1.0
954,3845,-1.0
955,3846,-1.0
956,3847,-1.0
957,3848,-1.0
958,3849,-1.0
959,3850,-1.0
960,3851,-1.0
961,3852,-1.0
962,3853,-1.0
963,3854,-1.0
964,3855,-1.0
965,3856,-1.0
966,3857,-1.0
967,3858,-1.0
968,3859,-1.0
969,3860,-1.0
970,3861,-1.0
971,3862,-1.0
972,3863,-1.0
973,3864,-1.0
974,3865,-1.0
975,3866,-1.0
976,3867,-1.0
977,3868,-1.0
978,3869,-1.0
979,3870,-1.0
980,3871,-1.0
981,3872,-1.0
982,3873,-1.0
983,3874,-1.0
984,3875,-1.0
985,3876,-1.0
986,3877,-1.0
987,3878,-1.0
988,3879,-1.0
989,3880,-1.0
990,3881,-1.0
991,3882,-1.0
992,3883,-1.0
993,3884,-1.0
994,3885,-1.0
995,3886,-1.0
996,3887,-1.0
997,3888,-1.0
998,3889,-1.0
999,3890,-1.0
1000,3891,-1.0
1001,3892,-1.0
1002,3893,-1.0
1003,3894,-1.0
1004,3895,-1.0
1005,3896,-1.0
1006,3897,-1.0
1007,3898,-1.0
1008,3899,-1.0
1009,3900,-1.0
1010,3901,-1.0
1011,3902,-1.0
1012,3903,-1.0
1013,3904,-1.0
1014,3905,-1.0
1015,3906,-1.0
1016,3907,-1.0
1017,3908,-1.0
1018,3909,-1.0
1019,3910,-1.0
1020,3911,-1.0
1021,3912,-1.0
1022,3913,-1.0
1023,3914,-1.0
1024,3915,-1.0
1025,3916,-1.0
1026,3917,-1.0
1027,3918,-1.0
1028,3919,-1.0
1029,3920,-1.0
1030,3921,-1.0
1031,3922,-1.0
1032,3923,-1.0
1033,3924,-1.0
1034,3925,-1.0
1035,3926,-1.0
1036,3927,-1.0
1037,3928,-1.0
1038,3929,-1.0
1039,3930,-1.0
1040,3931,-1.0
1041,3932,-1.0
1042,3933,-1.0
1043,3934,-1.0
1044,3935,-1.0
1045,3936,-1.0
1046,3937,-1.0
1047,3938,-1.0
1048,3939,-1.0
1049,3940,-1.0
1050,3941,-1.0
1051,3942,-1.0
1052,3943,-1.0
1053,3944,-1.0
1054,3945,-1.0
1055,3946,-1.0
1056,3947,-1.0
1057,3948,-1.0
1058,3949,-1.0
1059,3950,-1.0
1060,3951,-1.0
1061,3952,-1.0
1062,3953,-1.0
1063,3954,-1.0
1064,3955,-1.0
1065,3956,-1.0
1066,3957,-1.0
1067,3958,-1.0
1068,3959,-1.0
1069,3960,-1.0
1070,3961,-1.0
1071,3962,-1.0
1072,3963,-1.0
1073,3964,-1.0
1074,3965,-1.0
1075,3966,-1.0
1076,3967,-1.0
1077,3968,-1.0
1078,3969,-1.0
1079,3970,-1.0
1080,3971,-1.0
1081,3972,-1.0
1082,3973,-1.0
1083,3974,-1.0
1084,3975,-1.0
1085,3976,-1.0
1086,3977,-1.0
1087,3978,-1.0
1088,3979,-1.0
1089,3980,-1.0
1090,3981,-1.0
1091,3982,-1.0
1092,3983,-1.0
1093,3984,-1.0
1094,3985,-1.0
1095,3986,-1.0
1096,3987,-1.0
1097,3988,-1.0
1098,3989,-1.0
1099,3990,-1.0
1100,3991,-1.0
1101,3992,-1.0
1102,3993,-1.0
1103,3994,-1.0
1104,3995,-1.0
1105,3996,-1.0
1106,3997,-1.0
1107,3998,-1.0
1108,3999,-1.0
1109,4000,-1.0
1110,4001,-1.0
1111,4002,-1.0
1112,4003,-1.0
1113,4004,-1.0
1114,4005,-1.0
1115,4006,-1.0
1116,4007,-1.0
1117,4008,-1.0
1118,4009,-1.0
1119,4010,-1.0
1120,4011,-1.0
1121,4012,-1.0
1122,4013,-1.0
1123,4014,-1.0
1124,4015,-1.0
1125,4016,-1.0
1126,4017,-1.0
1127,4018,-1.0
1128,4019,-1.0
1129,4020,-1.0
1130,4021,-1.0
1131,4022,-1.0
1132,4023,-1.0
1133,4024,-1.0
1134,4025,-1.0
1135,4026,-1.0
1136,4027,-1.0
1137,4028,-1.0
1138,4029,-1.0
1139,4030,-1.0
1140,4031,-1.0
1141,4032,-1.0
1142,4033,-1.0
1143,4034,-1.0
1144,4035,-1.0
1145,4036,-1.0
1146,4037,-1.0
1147,4038,-1.0
1148,4039,-1.0
1149,4040,-1.0
1150,4041,-1.0
1151,4042,-1.0
1152,4043,-1.0
1153,4044,-1.0
1154,4045,-1.0
1155,4046,-1.0
1156,4047,-1.0
1157,4048,-1.0
1158,4049,-1.0
1159,4050,-1.0
1160,4051,-1.0
1161,4052,-1.0
1162,4053,-1.0
1163,4054,-1.0
1164,4055,-1.0
1165,4056,-1.0
1166,4057,-1.0
1167,4058,-1.0
1168,4059,-1.0
1169,4060,-1.0
1170,4061,-1.0
1171,4062,-1.0
1172,4063,-1.0
1173,4064,-1.0
1174,4065,-1.0
1175,4066,-1.0
1176,4067,-1.0
1177,4068,-1.0
1178,4069,-1.0
1179,4070,-1.0
1180,4071,-1.0
1181,4072,-1.0
1182,4073,-1.0
1183,4074,-1.0
1184,4075,-1.0
1185,4076,-1.0
1186,4077,-1.0
1187,4078,-1.0
1188,4079,-1.0
1189,4080,-1.0
1190,4081,-1.0
1191,4082,-1.0
1192,4083,-1.0
1193,4084,-1.0
1194,4085,-1.0
1195,4086,-1.0
1196,4087,-1.0
1197,4088,-1.0
1198,4089,-1.0
1199,4090,-1.0
1200,4091,-1.0
1201,4092,-1.0
1202,4093,-1.0
1203,4094,-1.0
1204,4095,-1.0
1205,4096,-1.0
1206,4097,-1.0
1207,4098,-1.0
1208,4099,-1.0
1209,4100,-1.0
1210,4101,-1.0
1211,4102,-1.0
1212,4103,-1.0
1213,4104,-1.0
1214,4105,-1.0
1215,4106,-1.0
1216,4107,-1.0
1217,4108,-1.0
1218,4109,-1.0
1219,4110,-1.0
1220,4111,-1.0
1221,4112,-1.0
1222,4113,-1.0
1223,4114,-1.0
1224,4115,-1.0
1225,4116,-1.0
1226,4117,-1.0
1227,4118,-1.0
1228,4119,-1.0
1229,4120,-1.0
1230,4121,-1.0
1231,4122,-1.0
1232,4123,-1.0
1233,4124,-1.0
1234,4125,-1.0
1235,4126,-1.0
1236,4127,-1.0
1237,4128,-1.0
1238,4129,-1.0
1239,4130,-1.0
1240,4131,-1.0
1241,4132,-1.0
1242,4133,-1.0
1243,4134,-1.0
1244,4135,-1.0
1245,4136,-1.0
1246,4137,-1.0
1247,4138,-1.0
1248,4139,-1.0
1249,4140,-1.0
1250,4141,-1.0
1251,4142,-1.0
1252,4143,-1.0
1253,4144,-1.0
1254,4145,-1.0
1255,4146,-1.0
1256,4147,-1.0
1257,4148,-1.0
1258,4149,-1.0
1259,4150,-1.0
1260,4151,-1.0
1261,4152,-1.0
1262,4153,-1.0
1263,4154,-1.0
1264,4155,-1.0
1265,4156,-1.0
1266,4157,-1.0
1267,4158,-1.0
1268,4159,-1.0
1269,4160,-1.0
1270,4161,-1.0
1271,4162,-1.0
1272,4163,-1.0
1273,4164,-1.0
1274,4165,-1.0
1275,4166,-1.0
1276,4167,-1.0
1277,4168,-1.0
1278,4169,-1.0
1279,4170,-1.0
1280,4171,-1.0
1281,4172,-1.0
1282,4173,-1.0
1283,4174,-1.0
1284,4175,-1.0
1285,4176,-1.0
1286,4177,-1.0
1287,4178,-1.0
1288,4179,-1.0
1289,4180,-1.0
1290,4181,-1.0
1291,4182,-1.0
1292,4183,-1.0
1293,4184,-1.0
1294,4185,-1.0
1295,4186,-1.0
1296,4187,-1.0
1297,4188,-1.0
1298,4189,-1.0
1299,4190,-1.0
1300,4191,-1.0
1301,4192,-1.0
1302,4193,-1.0
1303,4194,-1.0
1304,4195,-1.0
1305,4196,-1.0
1306,4197,-1.0
1307,4198,-1.0
1308,4199,-1.0
1309,4200,-1.0
1310,4201,-1.0
1311,4202,-1.0
1312,4203,-1.0
1313,4204,-1.0
1314,4205,-1.0
1315,4206,-1.0
1316,4207,-1.0
1317,4208,-1.0
1318,4209,-1.0
1319,4210,-1.0
1320,4211,-1.0
1321,4212,-1.0
1322,4213,-1.0
1323,4214,-1.0
1324,4215,-1.0
1325,4216,-1.0
1326,4217,-1.0
1327,4218,-1.0
1328,4219,-1.0
1329,4220,-1.0
1330,4221,-1.0
1331,4222,-1.0
1332,4223,-1.0
1333,4224,-1.0
1334,4225,-1.0
1335,4226,-1.0
1336,4227,-1.0
1337,4228,-1.0
1338,4229,-1.0
1339,4230,-1.0
1340,4231,-1.0
1341,4232,-1.0
1342,4233,-1.0
1343,4234,-1.0
1344,4235,-1.0
1345,4236,-1.0
1346,4237,-1.0
1347,4238,-1.0
1348,4239,-1.0
1349,4240,-1.0
1350,4241,-1.0
1351,4242,-1.0
1352,4243,-1.0
1353,4244,-1.0
1354,4245,-1.0
1355,4246,-1.0
1356,4247,-1.0
1357,4248,-1.0
1358,4249,-1.0
1359,4250,-1.0
1360,4251,-1.0
1361,4252,-1.0
